,symbol,date,open,high,low,close,volume,adj_close,prev_day_diff,50_day_moving_avg,10_day_volatility,s&p_index_open,s&p_index_high,s&p_index_low,s&p_index_close,s&p_index_volume,s&p_index_adj_close
85,GOOGL,2004-12-20,0.0058231800197,0.00597617513831,0.00587878625116,0.00592309793425,19649300,0.00474182414144,2.472473,86.072173,4.665664,1194.199951,1203.430054,1193.359985,1194.650024,1422800000.0,1194.650024
86,GOOGL,2004-12-21,0.00596108063727,0.00595778297305,0.00592824240167,0.00588244109405,11021500,0.00470927571023,-0.635635,86.557558,3.413413,1194.650024,1205.930054,1194.650024,1205.449951,1483700000.0,1205.449951
87,GOOGL,2004-12-22,0.00588397190907,0.00592512089045,0.00591563583623,0.00596407493933,7806100,0.00477462891071,1.276276,87.047047,3.872872,1205.449951,1211.420044,1203.849976,1209.569946,1390800000.0,1209.569946
88,GOOGL,2004-12-23,0.00599755559811,0.00598061449198,0.00601228502917,0.00601529638775,7221900,0.00481563501312,0.800804,87.517517,3.949452,1209.569946,1213.660034,1208.709961,1210.130005,956100000.0,1210.130005
89,GOOGL,2004-12-27,0.00605194806843,0.00612965444854,0.00611248980983,0.00614366946938,12195900,0.00491840599273,2.007004,88.017117,4.942442,1210.130005,1214.130005,1204.920044,1204.920044,922000000.0,1204.920044
90,GOOGL,2004-12-28,0.00614665486307,0.00613758190205,0.00617422883212,0.00617088108194,8283300,0.00494019063185,0.42543,88.504104,4.251255,1204.920044,1213.540039,1204.920044,1213.540039,983000000.0,1213.540039
91,GOOGL,2004-12-29,0.00613609612559,0.0061366305848,0.00619911826935,0.00617536281382,5350800,0.00494377854548,0.070068,88.941942,3.610112,1213.540039,1213.849976,1210.949951,1213.449951,925900000.0,1213.449951
92,GOOGL,2004-12-30,0.00617417082922,0.00628598713974,0.00620138089257,0.00632582499822,11796700,0.00506423331842,2.352349,89.439039,5.070569,1213.449951,1216.469971,1213.410034,1213.550049,829800000.0,1213.550049
93,GOOGL,2004-12-31,0.00637446259901,0.00633830977889,0.0062243309477,0.00617184144849,15321600,0.00494095944122,-2.407403,89.962563,1.846349,1213.550049,1217.329956,1211.650024,1211.920044,786900000.0,1211.920044
94,GOOGL,2005-01-03,0.00631591081026,0.00645754150948,0.0063180710675,0.00648941330184,31656700,0.00519519631347,4.964966,90.496397,5.678682,1211.920044,1217.800049,1200.319946,1202.079956,1510800000.0,1202.079956
95,GOOGL,2005-01-04,0.00644389308019,0.0064350270646,0.00625406938966,0.00622658429426,27484200,0.00498478464788,-4.109108,90.717318,1.095099,1202.079956,1205.839966,1185.390015,1188.050049,1721000000.0,1188.050049
96,GOOGL,2005-01-05,0.00618952876304,0.00624381213831,0.00621366424921,0.00619489094981,16456700,0.00495941209514,-0.495498,90.778479,0.111112,1188.050049,1192.72998,1183.719971,1183.73999,1738900000.0,1183.73999
97,GOOGL,2005-01-06,0.00624168113274,0.00621210184862,0.00606788263174,0.00603610502314,20753400,0.00483229365901,-2.482483,90.846047,2.483984,1183.73999,1191.630005,1183.27002,1187.890015,1569100000.0,1187.890015
98,GOOGL,2005-01-07,0.00609962116474,0.00615977924118,0.00610214583528,0.00620577517867,19306400,0.00496812564355,2.652649,90.924926,0.129132,1187.890015,1192.199951,1182.160034,1186.189941,1477900000.0,1186.189941
99,GOOGL,2005-01-10,0.00622312419329,0.00628186486011,0.00620073444264,0.00624451128579,15064100,0.0049991364048,0.605606,90.942544,0.318816,1186.189941,1194.780029,1184.800049,1190.25,1490400000.0,1190.25
100,GOOGL,2005-01-11,0.00625895876429,0.00626949805294,0.00624437189736,0.00619585131636,13903400,0.00496018090451,-0.760758,90.971573,0.480981,1190.25,1190.25,1180.430054,1182.98999,1488800000.0,1182.98999
101,GOOGL,2005-01-12,0.0062176846071,0.00621305316587,0.00615774343784,0.00625475579316,16339200,0.00500733778914,0.920922,90.965067,0.315817,1182.98999,1187.920044,1175.640015,1187.699951,1562100000.0,1187.699951
102,GOOGL,2005-01-13,0.00625128003735,0.00625935041523,0.00627249419836,0.00625315516092,13685100,0.00500605635484,-0.025025,90.969672,0.404405,1187.699951,1187.699951,1175.810059,1177.449951,1510300000.0,1177.449951
103,GOOGL,2005-01-14,0.00627111724455,0.00634243202681,0.0062750800627,0.00640169658022,19261300,0.00512497340662,2.322319,91.052755,2.367365,1177.449951,1185.209961,1177.449951,1184.52002,1335400000.0,1184.52002
104,GOOGL,2005-01-18,0.00643013488915,0.00650130200796,0.00642150816242,0.00652750914325,26318800,0.00522569455221,1.966973,91.244947,4.274778,1184.52002,1195.97998,1180.099976,1195.97998,1596800000.0,1195.97998
105,GOOGL,2005-01-19,0.00654787834456,0.00651018125438,0.00635847620796,0.00631622126876,22492800,0.00505654486624,-3.303307,91.524727,0.831331,1195.97998,1195.97998,1184.410034,1184.630005,1498700000.0,1184.630005
106,GOOGL,2005-01-20,0.00615913281836,0.00622320029621,0.00620622989731,0.00620801655682,17985100,0.0049699199588,-1.691689,91.738641,0.880879,1184.630005,1184.630005,1173.420044,1175.410034,1692000000.0,1175.410034
107,GOOGL,2005-01-21,0.00622440398111,0.00619497807465,0.00608081195344,0.00602746162821,18498200,0.00482537406741,-2.822822,91.934637,3.690188,1175.410034,1179.449951,1167.819946,1167.869995,1643500000.0,1167.869995
108,GOOGL,2005-01-24,0.00603723001253,0.00600376314836,0.00582868410327,0.00578544077582,28017300,0.00463162063807,-3.783791,92.063366,6.816822,1167.869995,1173.030029,1163.75,1163.75,1494600000.0,1163.75
109,GOOGL,2005-01-25,0.00582126032196,0.00577893532959,0.00569841767184,0.0056701933012,21297000,0.00453935757333,-1.801796,92.004307,7.720721,1163.75,1174.300049,1163.75,1168.410034,1610400000.0,1168.410034
110,GOOGL,2005-01-26,0.00573583247698,0.00600629993095,0.00579086482715,0.00605819412591,24591100,0.00484997740114,6.066063,92.07678,1.439443,1168.410034,1175.959961,1168.410034,1174.069946,1635900000.0,1174.069946
111,GOOGL,2005-01-27,0.00603946966521,0.00598885905123,0.00598642586858,0.00602105865104,13241500,0.00482024807418,-0.580581,92.108912,1.654658,1174.069946,1177.5,1170.150024,1174.550049,1600600000.0,1174.550049
112,GOOGL,2005-01-28,0.00607978395754,0.00617404912681,0.00602327496879,0.0060934088677,24391900,0.00487816910934,1.131134,92.28709,0.273774,1174.550049,1175.609985,1166.25,1171.359985,1641800000.0,1171.359985
113,GOOGL,2005-01-31,0.00619720748999,0.00622668836434,0.00619717888725,0.00626243878954,19174200,0.00501348852016,2.642639,92.518521,2.586583,1171.359985,1182.069946,1171.359985,1181.27002,1679800000.0,1181.27002
114,GOOGL,2005-02-01,0.00621928434988,0.00623620179055,0.00616194547548,0.00614334933653,37640300,0.00491814970587,-1.861862,92.762365,1.325322,1181.27002,1190.390015,1180.949951,1189.410034,1681980000.0,1189.410034
115,GOOGL,2005-02-02,0.00689662902146,0.00687485264584,0.00658312872424,0.00659345638274,65533000,0.00527848954294,7.03704,93.128331,7.928928,1189.410034,1195.25,1188.920044,1193.189941,1561740000.0,1193.189941
116,GOOGL,2005-02-03,0.00659075224453,0.00676608562699,0.00665262582442,0.00675032154432,25950200,0.00540407030911,2.452454,93.586389,9.533534,1193.189941,1193.189941,1185.640015,1189.890015,1554460000.0,1189.890015
117,GOOGL,2005-02-04,0.00660611017835,0.00658787219504,0.00654886500352,0.00654223490231,29608900,0.00523748344053,-3.253258,93.955158,5.475472,1189.890015,1203.469971,1189.670044,1203.030029,1648160000.0,1203.030029
118,GOOGL,2005-02-07,0.0065673956288,0.0065450629821,0.00631968724079,0.00627556439654,25894800,0.00502399643503,-4.169166,94.168071,0.540039,1203.030029,1204.150024,1199.27002,1201.719971,1347270000.0,1201.719971
119,GOOGL,2005-02-08,0.00630183266426,0.00634274913256,0.00628800986927,0.00635911897491,22937000,0.00509088730547,1.306305,94.360764,0.769267,1201.719971,1205.109985,1200.160034,1202.300049,1416170000.0,1202.300049
120,GOOGL,2005-02-09,0.00642341599507,0.00639285206316,0.00612412619936,0.00613310534136,34308600,0.00490994867997,-3.533532,94.466169,2.881382,1202.300049,1203.829956,1191.540039,1191.98999,1511040000.0,1191.98999
121,GOOGL,2005-02-10,0.00614217510976,0.00609508979486,0.00598804204187,0.00601785738654,37927400,0.00481768525679,-1.801803,94.526229,4.67818,1191.98999,1198.75,1191.540039,1197.01001,1491670000.0,1197.01001
122,GOOGL,2005-02-11,0.00597227928466,0.00609857786299,0.00601454765239,0.0059992896491,26205700,0.00480282056771,-0.290291,94.600703,4.821324,1197.01001,1208.380005,1193.280029,1205.300049,1562300000.0,1205.300049
123,GOOGL,2005-02-14,0.00585037651082,0.00612267780492,0.00585066446735,0.00617824394546,77047200,0.00494608507601,2.797798,94.736739,1.891894,1205.300049,1206.930054,1203.589966,1206.140015,1290180000.0,1206.140015
